Ward,time_period,County,observed,observed_trend_2mo,alert_flag,predicted_value_1mo,predicted_value_2mo,predicted_value_3mo,predicted_trend_1mo,predicted_trend_2mo,predicted_trend_3mo,predicted_trend_CI_1mo,predicted_trend_CI_2mo,predicted_trend_CI_3mo,lower_bound_1mo,lower_bound_2mo,lower_bound_3mo,upper_bound_1mo,upper_bound_2mo,upper_bound_3mo,ci_position_1mo,ci_position_2mo,ci_position_3mo,ci_gap_1mo,ci_gap_2mo,ci_gap_3mo,ci_badge_1mo,ci_badge_2mo,ci_badge_3mo,consecutive_alerts
Abakaile,2024-01-01,Garissa,0.0235294117647058,No Data,False,0.030962925,0.031393386,0.028849421,Stable,Stable,Stable,Stable,Stable,Stable,0.0209767851047217,0.0185656977817416,0.0127365133725106,0.044328885525465,0.0486987125128507,0.0568844553083181,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Abakaile,2024-02-01,Garissa,0.0291581758941753,Stable,False,0.027197352,0.036856934,0.031545177,Stable,Stable,Stable,Stable,Stable,Stable,0.0047905868152156,0.0001537646901851,-0.0085919042583554,0.0445007164031267,0.0587501926347613,0.0704907920211553,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Abakaile,2024-03-01,Garissa,0.0406674420833195,Increasing,False,0.04132824,0.033373773,0.012227897,Stable,Stable,Decreasing,Stable,Stable,Stable,0.0262969666160643,0.0011911218432942,-0.0273776498623192,0.0603574460372328,0.0668122068047523,0.0487538395449519,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Abakaile,2024-04-01,Garissa,0.0468229452984757,Stable,False,0.054492567,0.04018609,0.020561751,Stable,Stable,Decreasing,Stable,Stable,Stable,0.0404330486431717,0.0036187945050187,-0.0171907012350857,0.0838217563927173,0.070928581058979,0.0501069338992237,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Abakaile,2024-05-01,Garissa,0.0387507815061131,Stable,False,0.037172433,0.023529422,0.024128249,Stable,Decreasing,Decreasing,Stable,Stable,Stable,0.0228042821399867,-0.002893260482233,-0.0244637263007462,0.0508953660726547,0.0472076810896396,0.038226887397468,within,within,above_upper,0.0,0.0,-0.0005238941086451038,Within CI,Within CI,▼ -0.1%,0
Abakaile,2024-06-01,Garissa,0.0399906123064723,Stable,False,0.042660676,0.031004159,0.029709117,Stable,Stable,Decreasing,Stable,Stable,Stable,0.0402175085619092,0.0260331406258046,0.0077367778168991,0.0563457606360316,0.05575746987015,0.0534169325605034,below_lower,within,within,0.00022689625543689806,0.0,0.0,▲ +0.0%,Within CI,Within CI,0
Abakaile,2024-07-01,Garissa,0.0301159142179606,Stable,False,0.030877266,0.0067864056,0.011690614,Stable,Decreasing,Decreasing,Stable,Stable,Stable,0.0211684443987906,0.0055433284724131,-0.0014324495277833,0.041028138808906,0.0353514283895492,0.0504156284034251,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Abakaile,2024-08-01,Garissa,0.0211778562483605,Stable,False,0.012754317,0.017484548,0.0032656419,Stable,Stable,Decreasing,Stable,Stable,Stable,0.0117385691497474,0.008598341140896,-0.00443465791177,0.0454052774235605,0.0623180381953715,0.0714671596884727,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Abakaile,2024-09-01,Garissa,0.0192500200538886,Stable,False,0.014778935,0.011190563,0.010454446,Stable,Stable,Stable,Stable,Stable,Stable,0.0136999951209872,0.0091482247691601,0.0048692506738007,0.0302783600054681,0.0523115135729312,0.033592284657061,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Abakaile,2024-10-01,Garissa,0.0133929331562329,Stable,False,0.0022337644,0.0,0.010639033,Decreasing,Decreasing,Stable,Stable,Stable,Stable,0.0023074841126799,-0.0060424144612625,-0.0001773414463968,0.0143695446662604,0.0232758560217916,0.0472818925976753,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Abakaile,2024-11-01,Garissa,0.0116130304602041,Stable,False,0.0074541206,0.037548546,0.013399301,Stable,Increasing,Stable,Stable,Increasing,Stable,0.0058255309704691,0.0246757991611957,0.0047992783598601,0.0155771607067435,0.0523922741413116,0.0306562526151537,within,below_lower,within,0.0,0.0130627687009916,0.0,Within CI,▲ +1.3%,Within CI,0
Abakaile,2024-12-01,Garissa,0.0299926824906662,Increasing,False,0.042080555,0.030490827,0.041285332,Increasing,Stable,Increasing,Stable,Stable,Stable,0.0314743688330054,0.0246393389999866,0.0324413431808352,0.0459665922448039,0.0453730637207627,0.0714996375143527,below_lower,within,below_lower,0.001481686342339205,0.0,0.002448660690169,▲ +0.1%,Within CI,▲ +0.2%,0
Abakaile,2025-01-01,Garissa,0.0321148711417703,Stable,False,0.028229186,0.039746914,0.032736883,Stable,Stable,Stable,Stable,Stable,Stable,0.0267864876426756,0.0311880419962108,0.0230492983944714,0.0359528314322233,0.0532493019476532,0.0448565805330872,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Abakaile,2025-02-01,Garissa,0.0429126214814439,Increasing,False,0.047184713,0.04638232,0.027026873,Stable,Stable,Decreasing,Stable,Stable,Stable,0.0418834285810589,0.0391358582302927,0.0257978849112987,0.0520467527210712,0.0543205369263887,0.0417275795713067,within,within,above_upper,0.0,0.0,-0.0011850419101371995,Within CI,Within CI,▼ -0.1%,0
Abakaile,2025-03-01,Garissa,0.0489565843350595,Stable,False,0.03873347,0.03833242,0.038428742,Decreasing,Decreasing,Decreasing,Stable,Stable,Stable,0.0393117144703865,0.027495792414993,0.0258110163733363,0.0542020283639431,0.0517983568832278,0.0534296697005629,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Abakaile,2025-04-01,Garissa,0.0424444642641756,Stable,False,0.053727124,0.026887683,0.0190551,Increasing,Decreasing,Decreasing,Stable,Stable,Stable,0.032855050265789,0.019406858459115,-0.0111978599801659,0.0627052448689937,0.0481432361528277,0.0555614722892641,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Abakaile,2025-05-01,Garissa,0.0400351896938138,Stable,False,0.04306775,0.034593724,0.05053591,Stable,Stable,Increasing,Stable,Stable,Stable,0.0344583816826343,0.0185681774280965,0.0269028535112738,0.0593079451471567,0.0756800577044486,0.1334522143006324,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Abakaile,2025-06-01,Garissa,0.03501448194976,Stable,False,0.036287576,0.050345372,0.046197034,Stable,Increasing,Increasing,Stable,Stable,Stable,0.0319419037550687,0.0260590648278594,0.0198333111591637,0.0560727370902895,0.0808153845369815,0.1013267718255519,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Abakaile,2025-07-01,Garissa,0.0253298708302707,Stable,False,0.06949646,0.0866592,0.11586283,Increasing,Increasing,Increasing,Stable,Stable,Stable,0.0266270638443529,0.023718699067831,0.0313520466908812,0.0937734402716159,0.1310822136700153,0.2014132142066955,below_lower,within,below_lower,0.0012971930140821993,0.0,0.006022175860610501,▲ +0.1%,Within CI,▲ +0.6%,0
Abakaile,2025-08-01,Garissa,0.0170755734649628,Stable,False,0.012655928,0.04926399,0.0,Stable,Increasing,Decreasing,Stable,Stable,Stable,0.0116532087791711,0.0096767006907612,0.0104654252994805,0.0317702878266572,0.0617566306143999,0.0945821657776832,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Abakaile,2025-10-01,Garissa,0.0163899475404214,Stable,False,0.016198661,0.049010843,0.06823831,Stable,Increasing,Increasing,Stable,Stable,Stable,0.010488757956773,0.0139352700673043,0.0228434822522103,0.029352250508964,0.0889226280152797,0.1359006635844707,within,within,below_lower,0.0,0.0,0.006453534711788899,Within CI,Within CI,▲ +0.6%,0
Abakaile,2025-11-01,Garissa,0.0236946001014594,Stable,False,0.028579738,0.037171323,0.05082837,Stable,Increasing,Increasing,Stable,Stable,Stable,0.0198360317386686,0.0157670187763869,0.0186200067400932,0.0724185362458229,0.0967902217060327,0.1464711591601371,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Abakaile,2025-12-01,Garissa,0.0255313780430381,Stable,False,0.021858048,0.033888288,0.09401952,Stable,Stable,Increasing,Stable,Stable,Stable,0.0215221238322556,0.0188136290758848,0.0311968394555151,0.0475291658192872,0.0908774144947528,0.1432641275227069,within,within,below_lower,0.0,0.0,0.005665461412476997,Within CI,Within CI,▲ +0.6%,0
Abakaile,2026-01-01,Garissa,0.0298821624885616,Stable,False,0.028994448,0.05573615,0.05345978,Stable,Increasing,Increasing,Stable,Stable,Increasing,0.02584188580513,0.0380923075601458,0.0438964458182454,0.0422022245824336,0.1038902092725038,0.1348712101578712,within,below_lower,below_lower,0.0,0.008210145071584195,0.0140142833296838,Within CI,▲ +0.8%,▲ +1.4%,0
Adu,2022-08-01,Kilifi,0.064516129032258,No Data,False,0.07240757,0.08798563,0.0865794,Stable,Increasing,Increasing,Stable,Stable,Stable,0.0562512550503015,0.0559729821979999,0.0585609724745154,0.1572962351143359,0.1877212673425674,0.1810158289968966,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2022-09-01,Kilifi,0.0708918773913896,Stable,False,0.060846154,0.066415794,0.05484851,Decreasing,Stable,Decreasing,Stable,Stable,Stable,0.0585680302232503,0.0571769772097468,0.0553270690143108,0.131514324247837,0.1624200500547886,0.1569544836878775,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2022-10-01,Kilifi,0.0789072449644446,Stable,False,0.07544822,0.07489208,0.08803523,Stable,Stable,Stable,Stable,Stable,Stable,0.0638091024011373,0.0632227126508951,0.0675909429788589,0.1168523125350474,0.1475153058767318,0.1679602406919001,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2022-11-01,Kilifi,0.0733670897409206,Stable,False,0.07107592,0.074050665,0.0777116,Stable,Stable,Stable,Stable,Stable,Stable,0.0637855473905801,0.0618790591135621,0.0633173484355211,0.0915605664253234,0.1021886970847845,0.1090027701109647,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2022-12-01,Kilifi,0.0635557559119614,Stable,False,0.065309964,0.06261421,0.06357839,Stable,Stable,Stable,Stable,Stable,Stable,0.0535816423594951,0.0569372579455375,0.0581195896491408,0.0743945781141519,0.0816001992672681,0.0873476523905992,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2023-01-01,Kilifi,0.0498328721891316,Decreasing,False,0.056074016,0.041354373,0.07025504,Stable,Stable,Increasing,Stable,Stable,Stable,0.0388984890654683,0.0303027674555778,0.0458217494189739,0.057517678104341,0.0577085891738533,0.0847304783761501,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2023-02-01,Kilifi,0.0384487648644007,Decreasing,False,0.04437817,0.049435142,0.069078155,Stable,Increasing,Increasing,Stable,Stable,Stable,0.0295924242585897,0.0353081636130809,0.0454130053520202,0.0520950702950358,0.0715576015412807,0.0891162179410457,within,within,below_lower,0.0,0.0,0.006964240487619497,Within CI,Within CI,▲ +0.7%,0
Adu,2023-03-01,Kilifi,0.0417610675020772,Stable,False,0.048534706,0.0725148,0.07290974,Stable,Increasing,Increasing,Stable,Increasing,Stable,0.0389544766396284,0.0537811348214745,0.0507593484595417,0.0568902997300028,0.0889910820871591,0.0886279601603746,within,below_lower,below_lower,0.0,0.012020067319397303,0.008998280957464501,Within CI,▲ +1.2%,▲ +0.9%,0
Adu,2023-04-01,Kilifi,0.0515716558481605,Stable,False,0.05771834,0.059145875,0.052352287,Stable,Stable,Stable,Stable,Stable,Stable,0.0485960233956575,0.0535139599815011,0.0449810676276683,0.0694195955991745,0.0837513972073793,0.075215370580554,within,below_lower,within,0.0,0.0019423041333406013,0.0,Within CI,▲ +0.2%,Within CI,0
Adu,2023-05-01,Kilifi,0.0548434861419305,Stable,False,0.05493271,0.053108916,0.043975987,Stable,Stable,Decreasing,Stable,Stable,Stable,0.0487656934186816,0.0468226267024874,0.042895134165883,0.0655492413789033,0.0707716464996337,0.0658050030469894,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2023-06-01,Kilifi,0.0519467203488581,Stable,False,0.049574383,0.05292164,0.055498395,Stable,Stable,Stable,Stable,Stable,Stable,0.0455638127401471,0.0431915795430541,0.0421951346099376,0.0632151801139116,0.0654547307640314,0.0648863650858402,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2023-07-01,Kilifi,0.0482979870458926,Stable,False,0.050406948,0.04825891,0.052637447,Stable,Stable,Stable,Stable,Stable,Stable,0.0417309541255235,0.0417912887409329,0.0403928641229867,0.0591626549139618,0.0661397609859704,0.0645405456423759,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2023-08-01,Kilifi,0.042760982547254,Stable,False,0.042163063,0.045011133,0.047175862,Stable,Stable,Stable,Stable,Stable,Stable,0.0406052529811859,0.0349395133554935,0.0324731456115841,0.1086580257862806,0.0625998448580503,0.0646181035786867,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2023-09-01,Kilifi,0.0379159765805879,Stable,False,0.04139084,0.044800628,0.04277954,Stable,Stable,Stable,Stable,Stable,Stable,0.035758831910789,0.0336709214374423,0.0297789667733013,0.0517888573929667,0.0517750795930624,0.0533260785043239,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2023-10-01,Kilifi,0.0338183623618869,Stable,False,0.040540207,0.039482042,0.039168235,Stable,Stable,Stable,Stable,Stable,Stable,0.0293836904689669,0.0264369971118867,0.0251904113218188,0.0447430359199643,0.0604866674169898,0.0604404361918568,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2023-11-01,Kilifi,0.0296304806610283,Stable,False,0.030198535,0.025245821,0.021463053,Stable,Stable,Stable,Stable,Stable,Stable,0.0226194747723639,0.0157182725146412,0.0136986257508397,0.0386550409719347,0.0351951126009225,0.0432635508477687,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2023-12-01,Kilifi,0.0231998431165515,Stable,False,0.01850674,0.011742857,0.010252376,Stable,Decreasing,Decreasing,Stable,Stable,Stable,0.0082137050107121,-0.0026355844340287,-0.0040366900619119,0.0270586041733622,0.0218170845881104,0.0311161441728472,within,above_upper,within,0.0,-0.0013827585284410977,0.0,Within CI,▼ -0.1%,Within CI,0
Adu,2024-01-01,Kilifi,0.0194773500308204,Stable,False,0.01676488,0.0148099605,0.018123439,Stable,Stable,Stable,Stable,Stable,Stable,0.0118916157167404,0.0048056212486699,0.0036787667195312,0.0234210836701095,0.0206348167732357,0.0282821912318468,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2024-02-01,Kilifi,0.0152799023318812,Stable,False,0.017829282,0.009324533,0.008651452,Stable,Stable,Stable,Stable,Stable,Stable,0.0073261216282844,-0.0023933800752274,-0.0055351676186546,0.0211611573584377,0.0177242007106542,0.0212804226204752,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2024-03-01,Kilifi,0.0123064424901771,Stable,False,0.011854886,0.0024897503,0.0010662377,Stable,Stable,Decreasing,Stable,Stable,Stable,0.0039024214027449,-0.0056835901690647,-0.0096874937880784,0.013194556813687,0.0082265807781368,0.0096245284657925,within,above_upper,above_upper,0.0,-0.004079861712040299,-0.002681914024384599,Within CI,▼ -0.4%,▼ -0.3%,0
Adu,2024-04-01,Kilifi,0.008512902516178,Stable,False,0.004056056,0.0012675113,0.0,Stable,Stable,Stable,Stable,Stable,Stable,0.0014889175654388,-0.000918143428862,-0.0028610973851755,0.0074673357186838,0.0060009241336956,0.0059026045026257,above_upper,above_upper,above_upper,-0.0010455667974942004,-0.0025119783824824006,-0.0026102980135523004,▼ -0.1%,▼ -0.3%,▼ -0.3%,0
Adu,2024-05-01,Kilifi,0.0055473370562538,Stable,False,0.0057292464,0.00060578797,0.005932629,Stable,Stable,Stable,Stable,Stable,Stable,0.0018153945973608,-0.000768202744075,-0.0015393229667097,0.0077440258581191,0.0043179591652005,0.0066389848245307,within,above_upper,within,0.0,-0.0012293778910533,0.0,Within CI,▼ -0.1%,Within CI,0
Adu,2024-06-01,Kilifi,0.0033817277237816,Stable,False,0.0019355613,0.0019614513,0.007962217,Stable,Stable,Stable,Stable,Stable,Stable,0.000625917079742,-0.0001544078178994,0.0002500971473637,0.0040477053495123,0.0046541977673768,0.0084752515424042,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2024-07-01,Kilifi,0.0019061172996074,Stable,False,0.0008010961,0.0019684543,0.0050472664,Stable,Stable,Stable,Stable,Stable,Stable,-0.0003307335486169,0.000221786655311,0.0007307232794119,0.0033325454802252,0.005928403744474,0.0079139361623674,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2024-08-01,Kilifi,0.0027504024309954,Stable,False,0.0018207699,0.0051847952,0.0067473105,Stable,Stable,Stable,Stable,Stable,Stable,-0.0015471139398869,-0.0004618315142579,-0.0043955463916063,0.0043805037625133,0.0065794496564194,0.0079938213340938,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2024-09-01,Kilifi,0.0038988393101565,Stable,False,0.0040582265,0.004327846,0.0065436335,Stable,Stable,Stable,Stable,Stable,Stable,0.0017949753964785,0.0010866551136132,-0.0009580724727129,0.0053634257055819,0.0074995071394368,0.0050596706802025,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2024-10-01,Kilifi,0.0049654697414787,Stable,False,0.0040927893,0.0045120465,0.0026916023,Stable,Stable,Stable,Stable,Stable,Stable,0.0026854838361032,0.0007911207503639,-0.0012589848192874,0.0087366083171218,0.0069462622981518,0.006216912320815,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2024-11-01,Kilifi,0.0058349819690426,Stable,False,0.005441791,0.0030452288,0.0,Stable,Stable,Stable,Stable,Stable,Stable,-0.0032410701853223,-0.0084572513122111,-0.0156188130844384,0.0073605829384177,0.0073884604498743,0.0090613880194723,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2024-12-01,Kilifi,0.0065427681446384,Stable,False,0.006530231,0.0071244775,0.0034234896,Stable,Stable,Stable,Stable,Stable,Stable,0.0037256067618727,0.0043360135285183,0.0009721934533445,0.0078501295763999,0.0105160529725253,0.009040127787739,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2025-01-01,Kilifi,0.0085114414366771,Stable,False,0.008263043,0.008976712,0.007911782,Stable,Stable,Stable,Stable,Stable,Stable,0.0060602951794862,0.0034221597597934,0.0032690060907043,0.0111393372993916,0.0121944230049848,0.0117470883298665,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2025-02-01,Kilifi,0.0069313223855606,Stable,False,0.0069830343,0.005229823,0.0041664094,Stable,Stable,Stable,Stable,Stable,Stable,0.0041790925897657,0.003053629247006,0.0012587850622367,0.0083236035425215,0.0074784855823963,0.007082233345136,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2025-03-01,Kilifi,0.0067279251050494,Stable,False,0.0,0.0074000345,0.0044591133,Stable,Stable,Stable,Stable,Stable,Stable,-0.0008760468568652,-0.0041572196874767,0.0007311925117392,0.0963547762483358,0.0685749977827071,0.016395648010075,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2025-04-01,Kilifi,0.0065712855474929,Stable,False,0.03349495,0.006965108,0.007127546,Increasing,Stable,Stable,Stable,Stable,Stable,-0.001134376891423,0.0014782109181396,-0.0168992679566144,0.10423494130373,0.0858699321746826,0.0441909864544868,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2025-05-01,Kilifi,0.0096263625581244,Stable,False,0.009696068,0.029350096,0.023569701,Stable,Increasing,Increasing,Stable,Stable,Stable,0.0074413195019587,0.0030025790794752,0.0090894191060215,0.0584507668390869,0.1213633604347705,0.10147792622447,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2025-06-01,Kilifi,0.0095000890795512,Stable,False,0.0050637424,0.030098576,0.040329263,Stable,Increasing,Increasing,Stable,Stable,Stable,0.0054720665561035,0.0038156542228534,-0.000513549693278,0.0184708442538976,0.0494184443727135,0.0656419526785612,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2025-07-01,Kilifi,0.0091009102789712,Stable,False,0.015046761,0.06582908,0.059224863,Stable,Increasing,Increasing,Stable,Stable,Stable,0.0080695518758147,0.0081536276265978,0.011958957882598,0.0646963637322187,0.1443047136068344,0.1950842976570129,within,within,below_lower,0.0,0.0,0.0028580476036268003,Within CI,Within CI,▲ +0.3%,0
Adu,2025-08-01,Kilifi,0.0101651283001134,Stable,False,0.009950329,0.05361258,0.004895199,Stable,Increasing,Stable,Stable,Stable,Stable,0.0074195871828123,0.007471670792438,0.0083659274969249,0.026622850075364,0.0536752328276634,0.0926834657788276,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Adu,2025-09-01,Kilifi,0.0210759696812589,Increasing,False,0.023922842,0.04402394,0.073167644,Stable,Increasing,Increasing,Stable,Stable,Stable,0.0207349946722388,0.0220019001513719,0.0279178890399634,0.0345134135335683,0.0652797155082225,0.1056599028408526,within,below_lower,below_lower,0.0,0.000925930470112999,0.0068419193587044985,Within CI,▲ +0.1%,▲ +0.7%,0
Adu,2025-10-01,Kilifi,0.0232988931533859,Stable,False,0.019644704,0.03392761,0.03850233,Stable,Increasing,Increasing,Stable,Stable,Stable,0.0187516842037439,0.0234847555868327,0.0281508686952292,0.029229219444096,0.0598668280988931,0.0872917413711547,within,below_lower,below_lower,0.0,0.0001858624334468012,0.004851975541843301,Within CI,▲ +0.0%,▲ +0.5%,0
Adu,2025-11-01,Kilifi,0.0244802999220669,Stable,False,0.020783182,0.03183988,0.057450145,Stable,Stable,Increasing,Stable,Stable,Stable,0.0194381730630993,0.0218360735103488,0.0264700013212859,0.0289050973020493,0.0689405996352434,0.0948148190975189,within,within,below_lower,0.0,0.0,0.0019897013992190016,Within CI,Within CI,▲ +0.2%,0
Adu,2025-12-01,Kilifi,0.0225266966839251,Stable,False,0.0192308,0.026799666,0.050137557,Stable,Stable,Increasing,Stable,Stable,Stable,0.0178279041312634,0.0217006537131965,0.0266636873595416,0.0286280683241784,0.0656358916312456,0.0954039860516786,within,within,below_lower,0.0,0.0,0.0041369906756165,Within CI,Within CI,▲ +0.4%,0
Adu,2026-01-01,Kilifi,0.0252651698418467,Stable,False,0.02815842,0.0423045,0.054075014,Stable,Increasing,Increasing,Stable,Stable,Stable,0.0211808757856488,0.0310612751170992,0.0351682808250188,0.0308186223730444,0.0774675492197275,0.1139903850853443,within,below_lower,below_lower,0.0,0.005796105275252501,0.009903110983172099,Within CI,▲ +0.6%,▲ +1.0%,0
Bahari,2022-11-01,Lamu,0.3947368421052631,No Data,True,0.4075608,0.3681974,0.3092453,Increasing,Decreasing,Decreasing,Stable,Stable,Stable,0.3401571989059448,0.2786913096904754,0.2548977002501488,0.4922245010733603,0.5172249108552933,0.5624103516340255,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,1
Bahari,2022-12-01,Lamu,0.2204365588931679,Decreasing,True,0.24762829,0.20454983,0.29071617,Increasing,Decreasing,Increasing,Stable,Stable,Stable,0.1256120316684246,0.1079391375184059,0.173142784833908,0.3056809991598129,0.3201195478439331,0.3454803511500358,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,2
Bahari,2023-01-01,Lamu,0.1443230374110042,Decreasing,True,0.13042982,0.14631516,0.26970997,Decreasing,Stable,Increasing,Stable,Stable,Stable,0.0703156761825084,0.075421105325222,0.0790831796824932,0.2923754900693892,0.2783972769975661,0.308813090622425,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,3
Bahari,2023-02-01,Lamu,0.1508499586139108,Stable,True,0.28571182,0.18252318,0.23303114,Increasing,Increasing,Increasing,Stable,Stable,Stable,0.0879415869712829,0.1016807064414024,0.1241245690733194,0.325298073887825,0.3190706044435501,0.3380169302225112,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,4
Bahari,2023-03-01,Lamu,0.154179061402427,Stable,True,0.23799069,0.2374126,0.21002984,Increasing,Increasing,Increasing,Stable,Stable,Stable,0.1180412292480468,0.1115630857646465,0.1239872217178344,0.3022655501961708,0.3071484625339507,0.3166017070412635,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,5
Bahari,2023-04-01,Lamu,0.1387831095247822,Decreasing,True,0.19423369,0.16533992,0.19092967,Increasing,Increasing,Increasing,Stable,Stable,Stable,0.1228189583867788,0.1209764264523983,0.1028542254120111,0.2828842774033546,0.2604062557220459,0.2534579619765281,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,6
Bahari,2023-05-01,Lamu,0.1227366666036543,Decreasing,True,0.15071371,0.13189149,0.16527322,Increasing,Stable,Increasing,Stable,Stable,Stable,0.1073196344077587,0.0941044770181179,0.0935755498707294,0.2376755580306053,0.2125182338058948,0.2100917942821979,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,7
Bahari,2023-06-01,Lamu,0.110461653916557,Decreasing,True,0.12120927,0.13776104,0.14444618,Increasing,Increasing,Increasing,Stable,Stable,Stable,0.1033234491944313,0.0928929395973682,0.0921823866665363,0.1974321395158767,0.1989305049180984,0.1959309883415698,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,8
Bahari,2023-07-01,Lamu,0.0959195181943489,Decreasing,False,0.09649112,0.10319157,0.0907007,Stable,Stable,Stable,Stable,Stable,Stable,0.0855508673936128,0.0720930717885494,0.048668704368174,0.1350754342973232,0.1454272709786891,0.1446776367723941,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Bahari,2023-08-01,Lamu,0.0881846650869422,Stable,False,0.097249106,0.07215828,0.059653237,Stable,Decreasing,Decreasing,Stable,Stable,Stable,0.0807770486921072,0.0583652941510081,0.0498823134228587,0.1177208807319402,0.1083402853459119,0.1189238335937261,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Bahari,2023-09-01,Lamu,0.0643376692726618,Decreasing,False,0.06389112,0.03957304,0.035604406,Stable,Decreasing,Decreasing,Stable,Stable,Stable,0.050787254795432,0.0300751086324453,0.0221735429018735,0.0812035407871007,0.0655396871268749,0.0852138392627239,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Bahari,2023-10-01,Lamu,0.0477528016058049,Decreasing,False,0.04427002,0.05311655,0.06688766,Stable,Stable,Increasing,Stable,Stable,Stable,0.0374947505071759,0.0305125287733972,0.0289585594087839,0.0659089598804712,0.0752690430730581,0.0891215614974498,within,within,within,0.0,0.0,0.0,Within CI,Within CI,Within CI,0
Bahari,2023-11-01,Lamu,0.0350020594332243,Decreasing,False,0.033427227,0.038152505,0.0816976,Stable,Stable,Increasing,Stable,Stable,Increasing,0.0281062263995409,0.0215252740308642,0.0507571758702397,0.0531167332082986,0.0634963564574718,0.1243252322077751,within,within,below_lower,0.0,0.0,0.015755116437015403,Within CI,Within CI,▲ +1.6%,0
Bahari,2023-12-01,Lamu,0.0262658338377638,Stable,False,0.022858815,0.05943402,0.05090936,Stable,Increasing,Increasing,Stable,Stable,Stable,0.0193954383954405,0.0317865619435906,0.0237643422558903,0.0405717996880412,0.0947698388248682,0.1074990708380937,within,below_lower,within,0.0,0.005520728105826798,0.0,Within CI,▲ +0.6%,Within CI,0
