Ward,time_period,County,observed,observed_trend_2mo,alert_flag,predicted_value_1mo,predicted_value_2mo,predicted_value_3mo,predicted_trend_1mo,predicted_trend_2mo,predicted_trend_3mo,predicted_trend_CI_1mo,predicted_trend_CI_2mo,predicted_trend_CI_3mo,lower_bound_1mo,lower_bound_2mo,lower_bound_3mo,upper_bound_1mo,upper_bound_2mo,upper_bound_3mo,consecutive_alerts
Abakaile,2024-01-01,Garissa,0.0235294117647058,No Data,False,0.030962925,0.031393386,0.028849421,Stable,Stable,Stable,Stable,Stable,Stable,0.0209767851047217,0.0185656977817416,0.0127365133725106,0.044328885525465,0.0486987125128507,0.0568844553083181,0
Abakaile,2024-02-01,Garissa,0.0291581758941753,Stable,False,0.027197352,0.036856934,0.031545177,Stable,Stable,Stable,Stable,Stable,Stable,0.0047905868152156,0.0001537646901851,-0.0085919042583554,0.0445007164031267,0.0587501926347613,0.0704907920211553,0
Abakaile,2024-03-01,Garissa,0.0406674420833195,Increasing,False,0.04132824,0.033373773,0.012227897,Stable,Stable,Decreasing,Stable,Stable,Stable,0.0262969666160643,0.0011911218432942,-0.0273776498623192,0.0603574460372328,0.0668122068047523,0.0487538395449519,0
Abakaile,2024-04-01,Garissa,0.0468229452984757,Stable,False,0.054492567,0.04018609,0.020561751,Stable,Stable,Decreasing,Stable,Stable,Stable,0.0404330486431717,0.0036187945050187,-0.0171907012350857,0.0838217563927173,0.070928581058979,0.0501069338992237,0
Abakaile,2024-05-01,Garissa,0.0387507815061131,Stable,False,0.037172433,0.023529422,0.024128249,Stable,Decreasing,Decreasing,Stable,Stable,Stable,0.0228042821399867,-0.002893260482233,-0.0244637263007462,0.0508953660726547,0.0472076810896396,0.038226887397468,0
Abakaile,2024-06-01,Garissa,0.0399906123064723,Stable,False,0.042660676,0.031004159,0.029709117,Stable,Stable,Decreasing,Stable,Stable,Stable,0.0402175085619092,0.0260331406258046,0.0077367778168991,0.0563457606360316,0.05575746987015,0.0534169325605034,0
Abakaile,2024-07-01,Garissa,0.0301159142179606,Stable,False,0.030877266,0.0067864056,0.011690614,Stable,Decreasing,Decreasing,Stable,Stable,Stable,0.0211684443987906,0.0055433284724131,-0.0014324495277833,0.041028138808906,0.0353514283895492,0.0504156284034251,0
Abakaile,2024-08-01,Garissa,0.0211778562483605,Stable,False,0.012754317,0.017484548,0.0032656419,Stable,Stable,Decreasing,Stable,Stable,Stable,0.0117385691497474,0.008598341140896,-0.00443465791177,0.0454052774235605,0.0623180381953715,0.0714671596884727,0
Abakaile,2024-09-01,Garissa,0.0192500200538886,Stable,False,0.014778935,0.011190563,0.010454446,Stable,Stable,Stable,Stable,Stable,Stable,0.0136999951209872,0.0091482247691601,0.0048692506738007,0.0302783600054681,0.0523115135729312,0.033592284657061,0
Abakaile,2024-10-01,Garissa,0.0133929331562329,Stable,False,0.0022337644,0.0,0.010639033,Decreasing,Decreasing,Stable,Stable,Stable,Stable,0.0023074841126799,-0.0060424144612625,-0.0001773414463968,0.0143695446662604,0.0232758560217916,0.0472818925976753,0
Abakaile,2024-11-01,Garissa,0.0116130304602041,Stable,False,0.0074541206,0.037548546,0.013399301,Stable,Increasing,Stable,Stable,Increasing,Stable,0.0058255309704691,0.0246757991611957,0.0047992783598601,0.0155771607067435,0.0523922741413116,0.0306562526151537,0
Abakaile,2024-12-01,Garissa,0.0299926824906662,Increasing,False,0.042080555,0.030490827,0.041285332,Increasing,Stable,Increasing,Stable,Stable,Stable,0.0314743688330054,0.0246393389999866,0.0324413431808352,0.0459665922448039,0.0453730637207627,0.0714996375143527,0
Abakaile,2025-01-01,Garissa,0.0321148711417703,Stable,False,0.028229186,0.039746914,0.032736883,Stable,Stable,Stable,Stable,Stable,Stable,0.0267864876426756,0.0311880419962108,0.0230492983944714,0.0359528314322233,0.0532493019476532,0.0448565805330872,0
Abakaile,2025-02-01,Garissa,0.0429126214814439,Increasing,False,0.047184713,0.04638232,0.027026873,Stable,Stable,Decreasing,Stable,Stable,Stable,0.0418834285810589,0.0391358582302927,0.0257978849112987,0.0520467527210712,0.0543205369263887,0.0417275795713067,0
Abakaile,2025-03-01,Garissa,0.0489565843350595,Stable,False,0.03873347,0.03833242,0.038428742,Decreasing,Decreasing,Decreasing,Stable,Stable,Stable,0.0393117144703865,0.027495792414993,0.0258110163733363,0.0542020283639431,0.0517983568832278,0.0534296697005629,0
Abakaile,2025-04-01,Garissa,0.0424444642641756,Stable,False,0.053727124,0.026887683,0.0190551,Increasing,Decreasing,Decreasing,Stable,Stable,Stable,0.032855050265789,0.019406858459115,-0.0111978599801659,0.0627052448689937,0.0481432361528277,0.0555614722892641,0
Abakaile,2025-05-01,Garissa,0.0400351896938138,Stable,False,0.04306775,0.034593724,0.05053591,Stable,Stable,Increasing,Stable,Stable,Stable,0.0344583816826343,0.0185681774280965,0.0269028535112738,0.0593079451471567,0.0756800577044486,0.1334522143006324,0
Abakaile,2025-06-01,Garissa,0.03501448194976,Stable,False,0.036287576,0.050345372,0.046197034,Stable,Increasing,Increasing,Stable,Stable,Stable,0.0319419037550687,0.0260590648278594,0.0198333111591637,0.0560727370902895,0.0808153845369815,0.1013267718255519,0
Abakaile,2025-07-01,Garissa,0.0253298708302707,Stable,False,0.06949646,0.0866592,0.11586283,Increasing,Increasing,Increasing,Stable,Stable,Stable,0.0266270638443529,0.023718699067831,0.0313520466908812,0.0937734402716159,0.1310822136700153,0.2014132142066955,0
Adu,2022-08-01,Kilifi,0.064516129032258,No Data,False,0.07240757,0.08798563,0.0865794,Stable,Increasing,Increasing,Stable,Stable,Stable,0.0562512550503015,0.0559729821979999,0.0585609724745154,0.1572962351143359,0.1877212673425674,0.1810158289968966,0
Adu,2022-09-01,Kilifi,0.0708918773913896,Stable,False,0.060846154,0.066415794,0.05484851,Decreasing,Stable,Decreasing,Stable,Stable,Stable,0.0585680302232503,0.0571769772097468,0.0553270690143108,0.131514324247837,0.1624200500547886,0.1569544836878775,0
Adu,2022-10-01,Kilifi,0.0789072449644446,Stable,False,0.07544822,0.07489208,0.08803523,Stable,Stable,Stable,Stable,Stable,Stable,0.0638091024011373,0.0632227126508951,0.0675909429788589,0.1168523125350474,0.1475153058767318,0.1679602406919001,0
Adu,2022-11-01,Kilifi,0.0733670897409206,Stable,False,0.07107592,0.074050665,0.0777116,Stable,Stable,Stable,Stable,Stable,Stable,0.0637855473905801,0.0618790591135621,0.0633173484355211,0.0915605664253234,0.1021886970847845,0.1090027701109647,0
Adu,2022-12-01,Kilifi,0.0635557559119614,Stable,False,0.065309964,0.06261421,0.06357839,Stable,Stable,Stable,Stable,Stable,Stable,0.0535816423594951,0.0569372579455375,0.0581195896491408,0.0743945781141519,0.0816001992672681,0.0873476523905992,0
Adu,2023-01-01,Kilifi,0.0498328721891316,Decreasing,False,0.056074016,0.041354373,0.07025504,Stable,Stable,Increasing,Stable,Stable,Stable,0.0388984890654683,0.0303027674555778,0.0458217494189739,0.057517678104341,0.0577085891738533,0.0847304783761501,0
Adu,2023-02-01,Kilifi,0.0384487648644007,Decreasing,False,0.04437817,0.049435142,0.069078155,Stable,Increasing,Increasing,Stable,Stable,Stable,0.0295924242585897,0.0353081636130809,0.0454130053520202,0.0520950702950358,0.0715576015412807,0.0891162179410457,0
Adu,2023-03-01,Kilifi,0.0417610675020772,Stable,False,0.048534706,0.0725148,0.07290974,Stable,Increasing,Increasing,Stable,Increasing,Stable,0.0389544766396284,0.0537811348214745,0.0507593484595417,0.0568902997300028,0.0889910820871591,0.0886279601603746,0
Adu,2023-04-01,Kilifi,0.0515716558481605,Stable,False,0.05771834,0.059145875,0.052352287,Stable,Stable,Stable,Stable,Stable,Stable,0.0485960233956575,0.0535139599815011,0.0449810676276683,0.0694195955991745,0.0837513972073793,0.075215370580554,0
Adu,2023-05-01,Kilifi,0.0548434861419305,Stable,False,0.05493271,0.053108916,0.043975987,Stable,Stable,Decreasing,Stable,Stable,Stable,0.0487656934186816,0.0468226267024874,0.042895134165883,0.0655492413789033,0.0707716464996337,0.0658050030469894,0
Adu,2023-06-01,Kilifi,0.0519467203488581,Stable,False,0.049574383,0.05292164,0.055498395,Stable,Stable,Stable,Stable,Stable,Stable,0.0455638127401471,0.0431915795430541,0.0421951346099376,0.0632151801139116,0.0654547307640314,0.0648863650858402,0
Adu,2023-07-01,Kilifi,0.0482979870458926,Stable,False,0.050406948,0.04825891,0.052637447,Stable,Stable,Stable,Stable,Stable,Stable,0.0417309541255235,0.0417912887409329,0.0403928641229867,0.0591626549139618,0.0661397609859704,0.0645405456423759,0
Adu,2023-08-01,Kilifi,0.042760982547254,Stable,False,0.042163063,0.045011133,0.047175862,Stable,Stable,Stable,Stable,Stable,Stable,0.0406052529811859,0.0349395133554935,0.0324731456115841,0.1086580257862806,0.0625998448580503,0.0646181035786867,0
Adu,2023-09-01,Kilifi,0.0379159765805879,Stable,False,0.04139084,0.044800628,0.04277954,Stable,Stable,Stable,Stable,Stable,Stable,0.035758831910789,0.0336709214374423,0.0297789667733013,0.0517888573929667,0.0517750795930624,0.0533260785043239,0
Adu,2023-10-01,Kilifi,0.0338183623618869,Stable,False,0.040540207,0.039482042,0.039168235,Stable,Stable,Stable,Stable,Stable,Stable,0.0293836904689669,0.0264369971118867,0.0251904113218188,0.0447430359199643,0.0604866674169898,0.0604404361918568,0
Adu,2023-11-01,Kilifi,0.0296304806610283,Stable,False,0.030198535,0.025245821,0.021463053,Stable,Stable,Stable,Stable,Stable,Stable,0.0226194747723639,0.0157182725146412,0.0136986257508397,0.0386550409719347,0.0351951126009225,0.0432635508477687,0
Adu,2023-12-01,Kilifi,0.0231998431165515,Stable,False,0.01850674,0.011742857,0.010252376,Stable,Decreasing,Decreasing,Stable,Stable,Stable,0.0082137050107121,-0.0026355844340287,-0.0040366900619119,0.0270586041733622,0.0218170845881104,0.0311161441728472,0
Adu,2024-01-01,Kilifi,0.0194773500308204,Stable,False,0.01676488,0.0148099605,0.018123439,Stable,Stable,Stable,Stable,Stable,Stable,0.0118916157167404,0.0048056212486699,0.0036787667195312,0.0234210836701095,0.0206348167732357,0.0282821912318468,0
Adu,2024-02-01,Kilifi,0.0152799023318812,Stable,False,0.017829282,0.009324533,0.008651452,Stable,Stable,Stable,Stable,Stable,Stable,0.0073261216282844,-0.0023933800752274,-0.0055351676186546,0.0211611573584377,0.0177242007106542,0.0212804226204752,0
Adu,2024-03-01,Kilifi,0.0123064424901771,Stable,False,0.011854886,0.0024897503,0.0010662377,Stable,Stable,Decreasing,Stable,Stable,Stable,0.0039024214027449,-0.0056835901690647,-0.0096874937880784,0.013194556813687,0.0082265807781368,0.0096245284657925,0
Adu,2024-04-01,Kilifi,0.008512902516178,Stable,False,0.004056056,0.0012675113,0.0,Stable,Stable,Stable,Stable,Stable,Stable,0.0014889175654388,-0.000918143428862,-0.0028610973851755,0.0074673357186838,0.0060009241336956,0.0059026045026257,0
Adu,2024-05-01,Kilifi,0.0055473370562538,Stable,False,0.0057292464,0.00060578797,0.005932629,Stable,Stable,Stable,Stable,Stable,Stable,0.0018153945973608,-0.000768202744075,-0.0015393229667097,0.0077440258581191,0.0043179591652005,0.0066389848245307,0
Adu,2024-06-01,Kilifi,0.0033817277237816,Stable,False,0.0019355613,0.0019614513,0.007962217,Stable,Stable,Stable,Stable,Stable,Stable,0.000625917079742,-0.0001544078178994,0.0002500971473637,0.0040477053495123,0.0046541977673768,0.0084752515424042,0
Adu,2024-07-01,Kilifi,0.0019061172996074,Stable,False,0.0008010961,0.0019684543,0.0050472664,Stable,Stable,Stable,Stable,Stable,Stable,-0.0003307335486169,0.000221786655311,0.0007307232794119,0.0033325454802252,0.005928403744474,0.0079139361623674,0
Adu,2024-08-01,Kilifi,0.0027504024309954,Stable,False,0.0018207699,0.0051847952,0.0067473105,Stable,Stable,Stable,Stable,Stable,Stable,-0.0015471139398869,-0.0004618315142579,-0.0043955463916063,0.0043805037625133,0.0065794496564194,0.0079938213340938,0
Adu,2024-09-01,Kilifi,0.0038988393101565,Stable,False,0.0040582265,0.004327846,0.0065436335,Stable,Stable,Stable,Stable,Stable,Stable,0.0017949753964785,0.0010866551136132,-0.0009580724727129,0.0053634257055819,0.0074995071394368,0.0050596706802025,0
Adu,2024-10-01,Kilifi,0.0049654697414787,Stable,False,0.0040927893,0.0045120465,0.0026916023,Stable,Stable,Stable,Stable,Stable,Stable,0.0026854838361032,0.0007911207503639,-0.0012589848192874,0.0087366083171218,0.0069462622981518,0.006216912320815,0
Adu,2024-11-01,Kilifi,0.0058349819690426,Stable,False,0.005441791,0.0030452288,0.0,Stable,Stable,Stable,Stable,Stable,Stable,-0.0032410701853223,-0.0084572513122111,-0.0156188130844384,0.0073605829384177,0.0073884604498743,0.0090613880194723,0
Adu,2024-12-01,Kilifi,0.0065427681446384,Stable,False,0.006530231,0.0071244775,0.0034234896,Stable,Stable,Stable,Stable,Stable,Stable,0.0037256067618727,0.0043360135285183,0.0009721934533445,0.0078501295763999,0.0105160529725253,0.009040127787739,0
Adu,2025-01-01,Kilifi,0.0085114414366771,Stable,False,0.008263043,0.008976712,0.007911782,Stable,Stable,Stable,Stable,Stable,Stable,0.0060602951794862,0.0034221597597934,0.0032690060907043,0.0111393372993916,0.0121944230049848,0.0117470883298665,0
Adu,2025-02-01,Kilifi,0.0069313223855606,Stable,False,0.0069830343,0.005229823,0.0041664094,Stable,Stable,Stable,Stable,Stable,Stable,0.0041790925897657,0.003053629247006,0.0012587850622367,0.0083236035425215,0.0074784855823963,0.007082233345136,0
Adu,2025-03-01,Kilifi,0.0067279251050494,Stable,False,0.0,0.0074000345,0.0044591133,Stable,Stable,Stable,Stable,Stable,Stable,-0.0008760468568652,-0.0041572196874767,0.0007311925117392,0.0963547762483358,0.0685749977827071,0.016395648010075,0
Adu,2025-04-01,Kilifi,0.0065712855474929,Stable,False,0.03349495,0.006965108,0.007127546,Increasing,Stable,Stable,Stable,Stable,Stable,-0.001134376891423,0.0014782109181396,-0.0168992679566144,0.10423494130373,0.0858699321746826,0.0441909864544868,0
Adu,2025-05-01,Kilifi,0.0096263625581244,Stable,False,0.009696068,0.029350096,0.023569701,Stable,Increasing,Increasing,Stable,Stable,Stable,0.0074413195019587,0.0030025790794752,0.0090894191060215,0.0584507668390869,0.1213633604347705,0.10147792622447,0
Adu,2025-06-01,Kilifi,0.0095000890795512,Stable,False,0.0050637424,0.030098576,0.040329263,Stable,Increasing,Increasing,Stable,Stable,Stable,0.0054720665561035,0.0038156542228534,-0.000513549693278,0.0184708442538976,0.0494184443727135,0.0656419526785612,0
Adu,2025-07-01,Kilifi,0.0091009102789712,Stable,False,0.015046761,0.06582908,0.059224863,Stable,Increasing,Increasing,Stable,Stable,Stable,0.0080695518758147,0.0081536276265978,0.011958957882598,0.0646963637322187,0.1443047136068344,0.1950842976570129,0
Bahari,2022-11-01,Lamu,0.3947368421052631,No Data,True,0.4075608,0.3681974,0.3092453,Increasing,Decreasing,Decreasing,Stable,Stable,Stable,0.3401571989059448,0.2786913096904754,0.2548977002501488,0.4922245010733603,0.5172249108552933,0.5624103516340255,1
Bahari,2022-12-01,Lamu,0.2204365588931679,Decreasing,True,0.24762829,0.20454983,0.29071617,Increasing,Decreasing,Increasing,Stable,Stable,Stable,0.1256120316684246,0.1079391375184059,0.173142784833908,0.3056809991598129,0.3201195478439331,0.3454803511500358,2
Bahari,2023-01-01,Lamu,0.1443230374110042,Decreasing,True,0.13042982,0.14631516,0.26970997,Decreasing,Stable,Increasing,Stable,Stable,Stable,0.0703156761825084,0.075421105325222,0.0790831796824932,0.2923754900693892,0.2783972769975661,0.308813090622425,3
Bahari,2023-02-01,Lamu,0.1508499586139108,Stable,True,0.28571182,0.18252318,0.23303114,Increasing,Increasing,Increasing,Stable,Stable,Stable,0.0879415869712829,0.1016807064414024,0.1241245690733194,0.325298073887825,0.3190706044435501,0.3380169302225112,4
Bahari,2023-03-01,Lamu,0.154179061402427,Stable,True,0.23799069,0.2374126,0.21002984,Increasing,Increasing,Increasing,Stable,Stable,Stable,0.1180412292480468,0.1115630857646465,0.1239872217178344,0.3022655501961708,0.3071484625339507,0.3166017070412635,5
Bahari,2023-04-01,Lamu,0.1387831095247822,Decreasing,True,0.19423369,0.16533992,0.19092967,Increasing,Increasing,Increasing,Stable,Stable,Stable,0.1228189583867788,0.1209764264523983,0.1028542254120111,0.2828842774033546,0.2604062557220459,0.2534579619765281,6
Bahari,2023-05-01,Lamu,0.1227366666036543,Decreasing,True,0.15071371,0.13189149,0.16527322,Increasing,Stable,Increasing,Stable,Stable,Stable,0.1073196344077587,0.0941044770181179,0.0935755498707294,0.2376755580306053,0.2125182338058948,0.2100917942821979,7
Bahari,2023-06-01,Lamu,0.110461653916557,Decreasing,True,0.12120927,0.13776104,0.14444618,Increasing,Increasing,Increasing,Stable,Stable,Stable,0.1033234491944313,0.0928929395973682,0.0921823866665363,0.1974321395158767,0.1989305049180984,0.1959309883415698,8
Bahari,2023-07-01,Lamu,0.0959195181943489,Decreasing,False,0.09649112,0.10319157,0.0907007,Stable,Stable,Stable,Stable,Stable,Stable,0.0855508673936128,0.0720930717885494,0.048668704368174,0.1350754342973232,0.1454272709786891,0.1446776367723941,0
Bahari,2023-08-01,Lamu,0.0881846650869422,Stable,False,0.097249106,0.07215828,0.059653237,Stable,Decreasing,Decreasing,Stable,Stable,Stable,0.0807770486921072,0.0583652941510081,0.0498823134228587,0.1177208807319402,0.1083402853459119,0.1189238335937261,0
Bahari,2023-09-01,Lamu,0.0643376692726618,Decreasing,False,0.06389112,0.03957304,0.035604406,Stable,Decreasing,Decreasing,Stable,Stable,Stable,0.050787254795432,0.0300751086324453,0.0221735429018735,0.0812035407871007,0.0655396871268749,0.0852138392627239,0
Bahari,2023-10-01,Lamu,0.0477528016058049,Decreasing,False,0.04427002,0.05311655,0.06688766,Stable,Stable,Increasing,Stable,Stable,Stable,0.0374947505071759,0.0305125287733972,0.0289585594087839,0.0659089598804712,0.0752690430730581,0.0891215614974498,0
Bahari,2023-11-01,Lamu,0.0350020594332243,Decreasing,False,0.033427227,0.038152505,0.0816976,Stable,Stable,Increasing,Stable,Stable,Increasing,0.0281062263995409,0.0215252740308642,0.0507571758702397,0.0531167332082986,0.0634963564574718,0.1243252322077751,0
Bahari,2023-12-01,Lamu,0.0262658338377638,Stable,False,0.022858815,0.05943402,0.05090936,Stable,Increasing,Increasing,Stable,Stable,Stable,0.0193954383954405,0.0317865619435906,0.0237643422558903,0.0405717996880412,0.0947698388248682,0.1074990708380937,0
Bahari,2024-01-01,Lamu,0.0478465379927166,Increasing,False,0.06359293,0.10941189,0.14617355,Increasing,Increasing,Increasing,Stable,Increasing,Increasing,0.0512629948556423,0.07591168358922,0.094474010169506,0.1028098475188016,0.1462804563343524,0.1800339251756668,0
Bahari,2024-02-01,Lamu,0.063640486000314,Increasing,False,0.07389455,0.10407113,0.08895536,Increasing,Increasing,Increasing,Stable,Increasing,Stable,0.0637399271130561,0.0793152429163455,0.0550228273496031,0.0910726457834243,0.130149657279253,0.1168514735996723,0
Bahari,2024-03-01,Lamu,0.0875860492363503,Increasing,False,0.117203325,0.09550712,0.14771482,Increasing,Stable,Increasing,Increasing,Stable,Stable,0.0976906165480613,0.0886225067079067,0.0793607518076896,0.1471714526414871,0.143359662592411,0.179034536331892,0
Bahari,2024-04-01,Lamu,0.1019599706177953,Increasing,True,0.10737507,0.12295084,0.09580797,Stable,Increasing,Stable,Stable,Stable,Stable,0.1035623364150524,0.0969171311706304,0.0861366022378206,0.1790717720985412,0.1383360430598258,0.137340772151947,1
Bahari,2024-05-01,Lamu,0.111613739658096,Stable,True,0.11180143,0.11221336,0.13006452,Stable,Stable,Increasing,Stable,Stable,Stable,0.1086720008403062,0.1046611413359642,0.1014709487557411,0.1534857831895351,0.134828419983387,0.1384880058467388,2
Bahari,2024-06-01,Lamu,0.1180830051111994,Stable,True,0.12820196,0.12341387,0.11565391,Increasing,Stable,Stable,Stable,Stable,Stable,0.1134407095611095,0.1084155693650245,0.1065372258424759,0.1348884485661983,0.1356837548315525,0.1442185550928116,3
Bahari,2024-07-01,Lamu,0.1222157038394507,Stable,True,0.12532903,0.10696941,0.13441975,Stable,Decreasing,Increasing,Stable,Stable,Stable,0.1169337835162878,0.1075629331171512,0.1073502894490957,0.1360215499997139,0.1344403386116028,0.1419844232499599,4
Bahari,2024-08-01,Lamu,0.1240166146297954,Stable,True,0.12716165,0.11741103,0.12355511,Stable,Stable,Stable,Stable,Stable,Stable,0.1183005940169096,0.108116902783513,0.0923911575227975,0.1348759032785892,0.131922810524702,0.1254001937806606,5
Bahari,2024-09-01,Lamu,0.1237938598316759,Stable,True,0.12551348,0.11136721,0.11991155,Stable,Decreasing,Stable,Stable,Stable,Stable,0.1197547357529401,0.10300829783082,0.1086497616022825,0.1343928359448909,0.1230548232793807,0.133144636452198,6
Bahari,2024-10-01,Lamu,0.1161328688099692,Stable,True,0.11363281,0.10759886,0.122966975,Stable,Stable,Stable,Stable,Stable,Stable,0.0994801703840494,0.0938394889235496,0.1002130586653947,0.1202041413635015,0.1144428439438343,0.1260867081582546,7
Bahari,2024-11-01,Lamu,0.1141753664202999,Stable,True,0.12552455,0.11612611,0.07869364,Increasing,Stable,Decreasing,Stable,Stable,Stable,0.1062540639191866,0.0946684949100017,0.0639136113226413,0.1325428858399391,0.1513001762330532,0.1514230243861675,8
Bahari,2024-12-01,Lamu,0.1161376082568352,Stable,True,0.12061144,0.12649408,0.11110715,Stable,Increasing,Stable,Stable,Stable,Stable,0.1132322497665882,0.1135934840887784,0.1001460973173379,0.130486548691988,0.1334571570158004,0.1267783433198928,9
Bahari,2025-01-01,Lamu,0.1181757249727698,Stable,True,0.121473916,0.11518252,0.12766778,Stable,Stable,Stable,Stable,Stable,Stable,0.1140466373413801,0.1076077878475189,0.1177716977894306,0.1284941226243972,0.1239931587129831,0.1375754825770855,10
Bahari,2025-02-01,Lamu,0.1149233011585553,Stable,True,0.11466399,0.11432175,0.098435305,Stable,Stable,Decreasing,Stable,Stable,Stable,0.1048975422978401,0.1071948412805795,0.0850869137793779,0.1207357171922922,0.125176741182804,0.1093682955950498,11
Bahari,2025-03-01,Lamu,0.1189795060337741,Stable,True,0.1399165,0.10211843,0.09279816,Increasing,Decreasing,Decreasing,Stable,Stable,Stable,0.1154787592589855,0.1046951752156019,0.0849052626639604,0.1385856516659259,0.1345229439437389,0.1234382014721632,12
Bahari,2025-04-01,Lamu,0.1108347724082745,Stable,True,0.12980442,0.09454006,0.08213673,Increasing,Decreasing,Decreasing,Stable,Stable,Stable,0.1035962224006652,0.0824571300297975,0.0723493721336126,0.137046018987894,0.1106164019554853,0.1649386137723922,13
Bahari,2025-05-01,Lamu,0.0924355445673734,Decreasing,False,0.10489959,0.098012425,0.08054198,Increasing,Stable,Decreasing,Stable,Stable,Stable,0.0843100719153881,0.0615825172513723,0.0539165824651718,0.1234770830720663,0.1127015251666307,0.1291038803756236,0
Bahari,2025-06-01,Lamu,0.0866629405317984,Stable,False,0.09530387,0.09157943,0.06307031,Stable,Stable,Decreasing,Stable,Stable,Stable,0.07850769944489,0.0655562099069357,0.0480797806754708,0.1178805660456419,0.1149123962968587,0.1184930317103862,0
Bahari,2025-07-01,Lamu,0.0799332940940326,Stable,False,0.07454134,0.09480368,0.11445714,Stable,Increasing,Increasing,Stable,Stable,Stable,0.0639770966023206,0.0581463020294904,0.0580416973680257,0.1045955996960401,0.1276823595166206,0.1427119597792625,0
Bangale,2021-05-01,Tana river,0.2331705510218349,No Data,True,0.15771209,0.24960709,0.3516718,Decreasing,Increasing,Increasing,Stable,Stable,Stable,0.0930311031639576,0.1931450828909874,0.2393564648926258,0.504704478383064,0.7257235586643219,0.6391387969255445,1
Bangale,2021-06-01,Tana river,0.2336960093669743,Stable,True,0.21494016,0.23543288,0.2870299,Decreasing,Stable,Increasing,Stable,Stable,Stable,0.2297050341963768,0.2380493678152561,0.2336676567792892,0.5286002188920974,0.73116195499897,0.6216572761535644,2
Bangale,2021-07-01,Tana river,0.2077707740250093,Decreasing,True,0.20179728,0.16895819,0.22701481,Stable,Decreasing,Increasing,Stable,Stable,Stable,0.0974739167839288,0.1164401557296514,0.1664659596979618,0.3162493750452995,0.3590144649147987,0.4201419517397879,3
Bangale,2021-08-01,Tana river,0.2083250303587281,Stable,True,0.22529267,0.22744171,0.21449104,Increasing,Increasing,Stable,Stable,Stable,Stable,0.2024194046854973,0.2001247651875019,0.1968927159905433,0.3194285795092581,0.3123601377010345,0.2747923895716667,4
Bangale,2021-09-01,Tana river,0.2284900323154008,Increasing,True,0.22592019,0.2310632,0.2667261,Stable,Stable,Increasing,Stable,Stable,Stable,0.2017504349350929,0.2066435061395168,0.2056761503219604,0.2464573383331298,0.2765957683324814,0.3129198849201202,5
Bangale,2021-10-01,Tana river,0.248769617221787,Increasing,True,0.23264398,0.2379837,0.25213924,Decreasing,Decreasing,Stable,Stable,Stable,Stable,0.2193710915744304,0.216210614144802,0.2147119462490082,0.2593690022826194,0.258619438111782,0.2963735401630401,6
Bangale,2021-11-01,Tana river,0.2696687046169373,Increasing,True,0.24660903,0.23368467,0.20932056,Decreasing,Decreasing,Decreasing,Stable,Stable,Stable,0.2159637384116649,0.2116721644997596,0.2104120530188083,0.274789659678936,0.3006157234311103,0.3486108109354973,7
Bangale,2021-12-01,Tana river,0.2713222043156309,Stable,False,0.23319854,0.23434933,0.21642913,Decreasing,Decreasing,Decreasing,Decreasing,Stable,Decreasing,0.220210513472557,0.2109728120267391,0.2011045634746551,0.2602702125906944,0.2623472109436989,0.2553128123283386,0
Bangale,2022-01-01,Tana river,0.2675585501768729,Stable,True,0.25005794,0.22121325,0.23399706,Decreasing,Decreasing,Decreasing,Stable,Decreasing,Stable,0.2206788785755634,0.2076493337750435,0.2060017190873622,0.2673145189881324,0.2501451030373573,0.2683301672339439,1
Bangale,2022-02-01,Tana river,0.2632268064777225,Stable,False,0.23906048,0.22342071,0.23015824,Decreasing,Decreasing,Decreasing,Stable,Decreasing,Decreasing,0.2252635963261127,0.2178301155567169,0.2151867724955082,0.2572100266814232,0.2505979388952255,0.2529250279068947,0
Bangale,2022-03-01,Tana river,0.2714129598343285,Stable,True,0.2508577,0.2330055,0.24255577,Decreasing,Decreasing,Decreasing,Stable,Stable,Stable,0.2420800410211086,0.2261750027537346,0.2226028650999069,0.2731975808739662,0.2651322394609451,0.2720749631524085,1
Bangale,2022-04-01,Tana river,0.2707508945816287,Stable,True,0.2528128,0.24546479,0.2523059,Decreasing,Decreasing,Decreasing,Stable,Stable,Stable,0.2433329619467258,0.229853118956089,0.2173235334455966,0.2756622195243835,0.2762921944260597,0.2800654128193855,2
Bangale,2022-05-01,Tana river,0.2791164602681191,Stable,True,0.2773464,0.26551455,0.27694926,Stable,Decreasing,Stable,Stable,Stable,Stable,0.2431097328662872,0.2369852006435394,0.2396545626223087,0.3014420568943023,0.2989424496889114,0.3238559707999229,3
Bangale,2022-06-01,Tana river,0.2935517904075907,Increasing,True,0.29778892,0.28846228,0.2975189,Stable,Stable,Stable,Stable,Stable,Stable,0.2640971764922142,0.255963459610939,0.2526551842689514,0.3067319214344025,0.3100261956453323,0.3264308780431747,4
Bangale,2022-07-01,Tana river,0.3140855239720604,Increasing,True,0.32113716,0.32530245,0.32695088,Stable,Increasing,Increasing,Stable,Stable,Stable,0.2968236535787582,0.2849401772022247,0.2648125022649765,0.3414512276649475,0.3679501622915267,0.3707472056150436,5
Bangale,2022-08-01,Tana river,0.3348359947118388,Increasing,True,0.36038858,0.33803925,0.35828438,Increasing,Stable,Increasing,Stable,Stable,Stable,0.3184943437576294,0.288446381688118,0.2826701521873474,0.3815412223339081,0.3843877106904983,0.4182677701115607,6
