Ward,time_period,County,observed,observed_trend_2mo,alert_flag,predicted_value_1mo,predicted_value_2mo,predicted_value_3mo,predicted_trend_1mo,predicted_trend_2mo,predicted_trend_3mo,predicted_trend_CI_1mo,predicted_trend_CI_2mo,predicted_trend_CI_3mo,lower_bound_1mo,lower_bound_2mo,lower_bound_3mo,upper_bound_1mo,upper_bound_2mo,upper_bound_3mo,consecutive_alerts
Abakaile,2024-01-01,Garissa,0.0,No Data,False,0.0,0.00051686814,0.002049144,Stable,Stable,Stable,Stable,Stable,Stable,-0.000947047540103,-0.0022542406455613,-0.0031378828571178,0.001694788824534,0.0039058469003066,0.0051163707626983,0
Abakaile,2024-02-01,Garissa,0.0,Stable,False,0.00048271706,0.0,0.0,Stable,Stable,Stable,Stable,Stable,Stable,-0.0039283419493585,-0.0080748181324452,-0.0109486749395728,0.002059774682857,0.006701121898368,0.0122789908666163,0
Abakaile,2024-03-01,Garissa,0.0,Stable,False,0.0005347816,0.0,0.0,Stable,Stable,Stable,Stable,Stable,Stable,-0.0028993968036957,-0.0103529939427971,-0.013757144799456,0.0014086729264818,0.0026149624725803,0.0046931579243391,0
Abakaile,2024-04-01,Garissa,0.0,Stable,False,0.00043969412,0.0,0.0,Stable,Stable,Stable,Stable,Stable,Stable,-0.0013349071028642,-0.0078069891547784,-0.0145713992416858,0.0007909543783171,0.0012410185590852,-0.0006815238913986,0
Abakaile,2024-05-01,Garissa,0.0,Stable,False,0.0005285643,0.0,0.0,Stable,Stable,Stable,Stable,Stable,Stable,-0.0021295752958394,-0.0074261982226744,-0.0115667003672569,0.0009173158643534,0.001179239002522,-3.056555115108528e-05,0
Abakaile,2024-06-01,Garissa,0.0,Stable,False,0.0005820959,0.0048900708,0.00030068014,Stable,Stable,Stable,Stable,Stable,Stable,-0.0001278675576031,-0.0009866238746326,-0.0050250478554517,0.002817056060303,0.0097084117121994,0.0018991799792274,0
Abakaile,2024-07-01,Garissa,0.0,Stable,False,0.0021378882,0.002628439,0.0,Stable,Stable,Stable,Stable,Stable,Stable,0.0001843140351411,-0.0012719468970317,-0.0033347601420246,0.0084822311066091,0.0106901763472706,0.0045144787523895,0
Abakaile,2024-08-01,Garissa,0.0,Stable,False,0.002652129,0.0,0.0010653692,Stable,Stable,Stable,Stable,Stable,Stable,-2.7396467032758544e-07,-0.0011216511658858,-0.0015735362598206,0.0130747725255787,0.0053834246937185,0.0052499098237603,0
Abakaile,2024-09-01,Garissa,0.0,Stable,False,1.480351e-05,0.00026476965,0.0005859107,Stable,Stable,Stable,Stable,Stable,Stable,-0.0004476007990888,-0.0011003981402609,-0.0016184134874492,0.0011320246267132,0.0008058573090238,0.0020639139343984,0
Abakaile,2024-10-01,Garissa,0.0,Stable,False,0.00012999774,0.0,0.0,Stable,Stable,Stable,Stable,Stable,Stable,-0.0014887951896525,-0.0033161086263135,-0.0045021037803962,0.0009695085464045,0.0007431472098687,0.0027311057201586,0
Abakaile,2024-11-01,Garissa,0.0,Stable,False,0.0,0.0,0.00095607823,Stable,Stable,Stable,Stable,Stable,Stable,-0.0008288142998935,-0.0010978597856592,-0.0017854194797109,0.0010146209795493,0.0018475174845661,0.0010764341510366,0
Abakaile,2024-12-01,Garissa,0.0,Stable,False,0.0008526495,0.000546189,0.0010680214,Stable,Stable,Stable,Stable,Stable,Stable,-0.0001265461549337,-0.0005584404047112,-0.0009161950089037,0.002966002037283,0.0021019218023866,0.0034901298349723,0
Abakaile,2025-01-01,Garissa,0.0,Stable,False,0.00018021443,0.00026501264,0.0027811246,Stable,Stable,Stable,Stable,Stable,Stable,-0.0001756811303494,-0.0007801126077538,0.0006723456084728,0.0020048397942446,0.0007840504491468,0.0060280336765572,0
Abakaile,2025-02-01,Garissa,0.0,Stable,False,0.0,0.0029625376,0.0025422892,Stable,Stable,Stable,Stable,Stable,Stable,-0.0002741407894063,0.0015823475201614,0.0016791779431514,0.0006631615979131,0.0048599167261272,0.0067889174446463,0
Abakaile,2025-03-01,Garissa,0.0022385628069343,Stable,False,0.0021017743,0.0046321293,0.0,Stable,Stable,Stable,Stable,Stable,Stable,0.0012039177119731,0.0030152517021633,-0.0013612601091153,0.004539823369123,0.0088292197789996,0.0041184895439073,0
Abakaile,2025-04-01,Garissa,0.0050928946805203,Stable,False,0.012576899,0.0038326164,0.005767055,Stable,Stable,Stable,Stable,Stable,Stable,0.0049690048675984,0.0018282761215232,-0.0006287078926106,0.0194974249228835,0.0055464180884882,0.0141637360677123,0
Abakaile,2025-05-01,Garissa,0.0046070189026707,Stable,False,0.0036761225,0.0044887606,0.017710803,Stable,Stable,Increasing,Stable,Stable,Stable,0.003020314569585,-0.0001449565730581,0.0061627398943528,0.0076283558737486,0.0158528714440762,0.0396328154951333,0
Abakaile,2025-06-01,Garissa,0.0037401949719275,Stable,False,0.004504841,0.008052768,0.011345451,Stable,Stable,Stable,Stable,Stable,Stable,0.0026196783524937,0.0015051790338475,0.0024543895269744,0.0120556849054992,0.0194616761058568,0.0308547084219753,0
Abakaile,2025-07-01,Garissa,0.0027249143854117,Stable,False,0.009107493,0.011499664,0.016476732,Stable,Stable,Increasing,Stable,Stable,Stable,0.0021501727052964,0.0006388574955053,0.0033938739798031,0.0145622731186449,0.0230993083678185,0.0353941816836595,0
Adu,2022-08-01,Kilifi,0.0161290322580645,No Data,False,0.010501587,0.008748657,0.012664231,Stable,Stable,Stable,Stable,Stable,Stable,0.0057561794528737,0.0043326932704076,0.0061235008528456,0.0208598214201629,0.0211933283135294,0.0249477762728929,0
Adu,2022-09-01,Kilifi,0.0078405593911934,Stable,False,0.008432215,0.01173234,0.012661137,Stable,Stable,Stable,Stable,Stable,Stable,0.0059703757287934,0.0046024621929973,0.0041146997595205,0.026625661086291,0.0235453887842595,0.0221309520304203,0
Adu,2022-10-01,Kilifi,0.0075026215326448,Stable,False,0.006789165,0.009317642,0.011714476,Stable,Stable,Stable,Stable,Stable,Stable,0.0058683985378593,0.0037762618390843,0.0040464446181431,0.0156814500689506,0.015915145818144,0.0178685743361711,0
Adu,2022-11-01,Kilifi,0.0050874459650752,Stable,False,0.005176082,0.008262174,0.011242661,Stable,Stable,Stable,Stable,Stable,Stable,0.0036846552509814,0.0020623665885068,0.001969122455921,0.0096076835878193,0.012842654576525,0.0130515913944691,0
Adu,2022-12-01,Kilifi,0.0033977702555848,Stable,False,0.0018264414,0.0025948666,0.0031252792,Stable,Stable,Stable,Stable,Stable,Stable,0.0017934725736267,0.0011650566477328,-0.00059892963327,0.0040622348431497,0.0056277974275872,0.0050813855603337,0
Adu,2023-01-01,Kilifi,0.0039830411074265,Stable,False,0.0018166463,0.0022574083,0.00488308,Stable,Stable,Stable,Stable,Stable,Stable,0.0019539262924809,0.0005919453018577,0.0010243336902931,0.003871157602407,0.0044280086876824,0.008703126059845,0
Adu,2023-02-01,Kilifi,0.0029525096120238,Stable,False,0.0016617323,0.0016933127,0.0011231061,Stable,Stable,Stable,Stable,Stable,Stable,0.0011090552434325,0.0005775920086307,-0.0009732730366522,0.0025012695463374,0.00492144592572,0.0029398010461591,0
Adu,2023-03-01,Kilifi,0.0038379379052352,Stable,False,0.0031722132,0.0008291388,0.0013818516,Stable,Stable,Stable,Stable,Stable,Stable,0.0019480798277072,0.0002289772062795,-0.0007160343899158,0.0041587024694308,0.0033426351146772,0.0030665329890325,0
Adu,2023-04-01,Kilifi,0.0030364398319152,Stable,False,0.002281021,0.0016680693,0.00035714026,Stable,Stable,Stable,Stable,Stable,Stable,0.0013124430552124,0.0003004531099577,-0.0005623399163596,0.0034215249703265,0.0028122660703957,0.002752162318211,0
Adu,2023-05-01,Kilifi,0.002250213383443,Stable,False,0.0022014487,0.0036510357,0.003939308,Stable,Stable,Stable,Stable,Stable,Stable,0.0012335114821325,0.0010218991839792,0.0012122432875912,0.0029297895729541,0.0038001952692866,0.0065214604372158,0
Adu,2023-06-01,Kilifi,0.0031830022912803,Stable,False,0.0016079735,0.0025794879,0.0,Stable,Stable,Stable,Stable,Stable,Stable,0.0014792469155509,0.0013641923840623,-0.00081029915018,0.0035223846556618,0.0050996653968468,0.0026263814419507,0
Adu,2023-07-01,Kilifi,0.0042075505307064,Stable,False,0.004273937,0.0018337582,0.00045098455,Stable,Stable,Stable,Stable,Stable,Stable,0.0023726948536932,0.0002799038164084,-0.0013956923270598,0.0076432932633906,0.00428993627429,0.0057454504305496,0
Adu,2023-08-01,Kilifi,0.0034573586530434,Stable,False,0.002759192,0.0020274536,0.0027493709,Stable,Stable,Stable,Stable,Stable,Stable,0.0016381771245505,-0.001242188795004,-0.0029262349940836,0.0051250222604721,0.005962302070111,0.0034542522858828,0
Adu,2023-09-01,Kilifi,0.002631260671612,Stable,False,0.0025449833,0.0010102822,0.0010102692,Stable,Stable,Stable,Stable,Stable,Stable,0.0011110161722172,-0.0005995827144943,-0.0028260289225727,0.0029615322127938,0.0021955450763925,0.0026784419314935,0
Adu,2023-10-01,Kilifi,0.0018314800756627,Stable,False,0.0006140008,0.00066073635,0.0017141154,Stable,Stable,Stable,Stable,Stable,Stable,0.0004689089677412,-0.0014425164379645,-0.0030692446860484,0.0045922506600618,0.002128605346661,0.0025146266212686,0
Adu,2023-11-01,Kilifi,0.0011523418850894,Stable,False,0.00043830095,0.0006238483,0.0,Stable,Stable,Stable,Stable,Stable,Stable,-0.0003197376223397,-0.0022031634347513,-0.0039224958280101,0.0015450571489054,0.0017944967083167,0.0021121527999639,0
Adu,2023-12-01,Kilifi,0.0006618597916766,Stable,False,0.00051878387,0.00064102246,0.0,Stable,Stable,Stable,Stable,Stable,Stable,-0.0013425609969999,-0.0045994832878932,-0.0057171635329723,0.0021457001450471,0.0028183001792058,0.0028170056990347,0
Adu,2024-01-01,Kilifi,0.0003360162095488,Stable,False,0.0014624967,0.00057329173,0.0,Stable,Stable,Stable,Stable,Stable,Stable,-0.0006347324640955,-0.0030771254212595,-0.0059941079001873,0.0024443111615255,0.0020808993955142,0.0024968065088614,0
Adu,2024-02-01,Kilifi,0.0001576368479455,Stable,False,0.00085675286,0.0007694514,0.0016089,Stable,Stable,Stable,Stable,Stable,Stable,-0.000896336272126,-0.002181021682918,-0.0039569583488628,0.0021836789906956,0.0035007095662876,0.0031786461244337,0
Adu,2024-03-01,Kilifi,6.63476984573363e-05,Stable,False,5.6913977e-05,0.0,0.0,Stable,Stable,Stable,Stable,Stable,Stable,-0.000966423281352,-0.0023443759302608,-0.0023158011841587,0.0007925341749796,0.0011708019301295,0.0023914282559417,0
Adu,2024-04-01,Kilifi,1.86511398546538e-05,Stable,False,0.0002373918,0.0,0.00076719356,Stable,Stable,Stable,Stable,Stable,Stable,-0.0005509940965566,-0.000627890517353,-0.0006714296876452,0.0003720667387824,0.000963772390969,0.0018486543907783,0
Adu,2024-05-01,Kilifi,0.0,Stable,False,0.0,0.0007844877,0.0001480417,Stable,Stable,Stable,Stable,Stable,Stable,-0.0002119570068316,-0.000388277611637,-0.0001254785616765,0.0008878763619577,0.0013802039145957,0.0017847447830718,0
Adu,2024-06-01,Kilifi,0.0,Stable,False,0.00020725947,0.00016965052,0.00014757462,Stable,Stable,Stable,Stable,Stable,Stable,-0.0002636470861034,-0.0001595898043888,-0.0001421684697561,0.0006951541727175,0.0011926939885597,0.0023154697264544,0
Adu,2024-07-01,Kilifi,0.0,Stable,False,0.0,0.0005413969,0.0,Stable,Stable,Stable,Stable,Stable,Stable,-0.0002060804436041,-0.0003279084019595,-0.000449671424576,0.0008239984163083,0.0006156027957331,0.0014546482590958,0
Adu,2024-08-01,Kilifi,0.0,Stable,False,0.0001622113,0.0,0.0024626623,Stable,Stable,Stable,Stable,Stable,Stable,-0.0003713915837579,-0.0006954171782126,0.0010170734836719,0.0004919803875964,0.0006349781004246,0.0039399694651365,0
Adu,2024-09-01,Kilifi,0.0,Stable,False,0.00038189144,0.001420995,0.0,Stable,Stable,Stable,Stable,Stable,Stable,-0.0001871929380286,0.001379959314363,-0.0002897615806432,0.0003018903807969,0.0033876246772706,0.0009198520565405,0
Adu,2024-10-01,Kilifi,0.0016789221052007,Stable,False,0.0018947863,0.0014439219,0.00059979904,Stable,Stable,Stable,Stable,Stable,Stable,0.0009750300581799,0.0001383028007694,-0.0002576440543634,0.0029322150978259,0.0021347631933167,0.0022173148230649,0
Adu,2024-11-01,Kilifi,0.0015881922629715,Stable,False,0.0016624781,0.0031334178,0.0021690754,Stable,Stable,Stable,Stable,Stable,Stable,0.0004114665891393,0.0003880869859131,-0.000612854969222,0.0025213747168891,0.0043570433743298,0.0035472690127789,0
Adu,2024-12-01,Kilifi,0.001344375726218,Stable,False,0.0010452908,0.00040219942,0.00056722044,Stable,Stable,Stable,Stable,Stable,Stable,0.0007190207805251,0.0001094156541512,-0.0001649939702474,0.0062500297091901,0.0011677648173645,0.0018584201519843,0
Adu,2025-01-01,Kilifi,0.0010183177320735,Stable,False,0.0,0.00018232348,0.00094271055,Stable,Stable,Stable,Stable,Stable,Stable,0.0001519031429779,-0.0003071108672884,-0.0003715427024872,0.0009287687047617,0.0009006023785332,0.0008438893040874,0
Adu,2025-02-01,Kilifi,0.0006902255122522,Stable,False,0.00021603561,0.00029884488,0.00063782104,Stable,Stable,Stable,Stable,Stable,Stable,0.0001613977467059,-3.23507416396751e-05,-4.662446735892444e-05,0.0007567962340544,0.0006507305137347,0.0009712994768051,0
Adu,2025-03-01,Kilifi,0.0004186429352968,Stable,False,0.0,0.00013870175,0.00059032,Stable,Stable,Stable,Stable,Stable,Stable,-0.0012347002513706,-0.0012214865942951,-0.0008721196907572,0.0028523431741632,0.000960962328827,0.0012265065684914,0
Adu,2025-04-01,Kilifi,0.0002272173986395,Stable,False,5.985627e-05,0.00021319033,0.0012085352,Stable,Stable,Stable,Stable,Stable,Stable,-0.0009024259838042,-0.000920928546111,-0.0042687907349318,0.0029490768094547,0.0010005153832025,0.0088463592343032,0
Adu,2025-05-01,Kilifi,0.0001103530796366,Stable,False,1.4118967e-06,0.0,0.010623338,Stable,Stable,Increasing,Stable,Stable,Stable,-0.0001097723794373,-0.0050049257930368,-0.0002621331106638,0.0009775367099791,0.0073045412544161,0.0243764104321598,0
Adu,2025-06-01,Kilifi,4.795925071331144e-05,Stable,False,0.0,0.0,0.009444877,Stable,Stable,Stable,Stable,Stable,Stable,-0.000445491404389,-0.0026842499384656,-0.0009740770648932,0.0034872367512434,0.0123616359196603,0.025259288214147,0
Adu,2025-07-01,Kilifi,1.86511398546538e-05,Stable,False,0.0043673534,0.009648572,0.011578825,Stable,Stable,Increasing,Stable,Stable,Stable,-0.0007163062749896,-0.0015459658927284,-0.0002485890043317,0.0068540401756763,0.0196097700856625,0.028739437367767,0
Bahari,2022-11-01,Lamu,0.0,No Data,False,0.0001769094,0.00071102387,0.001686814,Stable,Stable,Stable,Stable,Stable,Stable,-0.0001315486544626,7.738424983472214e-06,7.402727133012378e-05,0.000472262846597,0.0021166218677535,0.0024312910507433,0
Bahari,2022-12-01,Lamu,0.0,Stable,False,0.0005352889,0.0017435395,0.00071452255,Stable,Stable,Stable,Stable,Stable,Stable,-0.0001358605950372,-0.0001429372226994,0.0002562114867032,0.0008652965771034,0.0085067301057279,0.0020502111990936,0
Bahari,2023-01-01,Lamu,0.0,Stable,False,0.0027082846,0.0014814644,0.0022289937,Stable,Stable,Stable,Stable,Stable,Stable,0.0001749336624925,9.687471901997928e-05,0.0006112772971391,0.0157955722883343,0.0016640385903883,0.0037776770070195,0
Bahari,2023-02-01,Lamu,0.0,Stable,False,0.00037384845,0.00017535618,0.0020434584,Stable,Stable,Stable,Stable,Stable,Stable,-7.818474296072964e-05,5.522965948330238e-05,0.0004825397249078,0.0012506166123785,0.0011186303046997,0.002105666778516,0
Bahari,2023-03-01,Lamu,0.0,Stable,False,0.00044406252,0.00015576495,0.00070525607,Stable,Stable,Stable,Stable,Stable,Stable,-0.0002567635165178,-5.728555461246286e-05,0.0001785593907698,0.0006667668552836,0.0013131959247402,0.0017695601447485,0
Bahari,2023-04-01,Lamu,0.0,Stable,False,0.0,0.0003107257,0.0016567556,Stable,Stable,Stable,Stable,Stable,Stable,-0.0002071618757327,-0.0003922544958186,0.000216811242717,0.0005219454003963,0.0009612518799258,0.0019933336996473,0
Bahari,2023-05-01,Lamu,0.0,Stable,False,1.4395682e-05,0.00014370319,0.0008550493,Stable,Stable,Stable,Stable,Stable,Stable,-0.0002726978796999,-0.0003987365867942,-3.831182257272298e-05,0.0004912987875286,0.0008455814851913,0.0015984639583621,0
Bahari,2023-06-01,Lamu,0.0,Stable,False,0.0,0.00017076738,0.00073152856,Stable,Stable,Stable,Stable,Stable,Stable,-0.000206258023536,-0.0003658294212073,-0.0001510857349785,0.0010261422488838,0.0009467499708989,0.0012039444292895,0
Bahari,2023-07-01,Lamu,0.0,Stable,False,0.00021510736,0.0003193332,0.00022150099,Stable,Stable,Stable,Stable,Stable,Stable,-0.0001238106495293,-0.0003514005598844,-0.0001566920414916,0.0012139492668211,0.0013960124575532,0.0015779136039782,0
Bahari,2023-08-01,Lamu,0.0,Stable,False,0.0015974938,0.0002384525,0.0,Stable,Stable,Stable,Stable,Stable,Stable,-1.821860337258829e-06,-0.0001022669264784,-0.0004889097064733,0.0021656175958923,0.0017922454513609,0.0011653832450974,0
Bahari,2023-09-01,Lamu,0.0,Stable,False,0.0005249368,0.00029826254,0.0026228197,Stable,Stable,Stable,Stable,Stable,Stable,1.057502026924341e-05,-0.0003522380677168,3.404274184504183e-06,0.0123166624922305,0.0094555142801254,0.0075713680358603,0
Bahari,2023-10-01,Lamu,0.0,Stable,False,0.0013102707,0.007471235,0.0013233826,Stable,Stable,Stable,Stable,Stable,Stable,-0.0001937702676514,-1.0410089498691377e-05,-8.590669931436423e-05,0.0129233212675899,0.0116001638118177,0.0072035205317661,0
Bahari,2023-11-01,Lamu,0.0,Stable,False,0.0093937,0.0054597096,0.0024653513,Stable,Stable,Stable,Stable,Stable,Stable,6.668211390206124e-05,-0.0001227473694598,6.018375606799965e-05,0.0142580133862793,0.0111143799964338,0.0077047331957146,0
Bahari,2023-12-01,Lamu,0.0,Stable,False,0.0010149004,0.0,0.0015610711,Stable,Stable,Stable,Stable,Stable,Stable,-0.0001426042683306,-0.0002256538973597,-3.578900377760874e-05,0.0116627133451402,0.006431041425094,0.0034640144789591,0
Bahari,2024-01-01,Lamu,0.0,Stable,False,0.0002365461,0.0002636171,0.0009176762,Stable,Stable,Stable,Stable,Stable,Stable,-0.0002465931145707,-5.239654619799694e-05,-2.7060452066507423e-05,0.0011404074670281,0.0013907042040955,0.0014574709115549,0
Bahari,2024-02-01,Lamu,0.0,Stable,False,0.0005620028,0.00017971835,0.00040931825,Stable,Stable,Stable,Stable,Stable,Stable,-0.0001794783223886,-0.0003204565015039,-0.0001500626647612,0.0012356454215478,0.0011351093475241,0.0017297396145295,0
Bahari,2024-03-01,Lamu,0.0,Stable,False,0.0010121077,0.0008244338,0.0,Stable,Stable,Stable,Stable,Stable,Stable,-0.0002338171638257,-0.0002097726297506,-0.0001819178731238,0.0009252790099708,0.0008596751489676,0.0013651269429828,0
Bahari,2024-04-01,Lamu,0.0,Stable,False,3.872268e-05,7.584079e-05,0.0003295681,Stable,Stable,Stable,Stable,Stable,Stable,-0.0001510449597844,-0.0001419800202711,-0.0002549851735238,0.0004620690029696,0.0004998503514798,0.0007084902463247,0
Bahari,2024-05-01,Lamu,0.0,Stable,False,0.0,0.00040270426,0.0002561925,Stable,Stable,Stable,Stable,Stable,Stable,-0.0001459202125261,-8.851869497448206e-05,-1.8896074379881608e-05,0.000339223370247,0.0004997045005438,0.0008695037162397,0
Bahari,2024-06-01,Lamu,0.0,Stable,False,3.713004e-05,0.00016164214,0.00039034226,Stable,Stable,Stable,Stable,Stable,Stable,-8.09997545729857e-05,-9.161482121271546e-05,-8.259104179160202e-05,0.000438750203466,0.0005438369204057,0.0005426666495623,0
Bahari,2024-07-01,Lamu,0.0,Stable,False,0.0,0.0,0.00018335621,Stable,Stable,Stable,Stable,Stable,Stable,-9.11383354832651e-05,-0.0001168703529401,-0.0001183334938104,0.0005143144866451,0.0004317538201576,0.000793189171236,0
Bahari,2024-08-01,Lamu,0.0,Stable,False,0.00027790677,0.00010818301,0.0,Stable,Stable,Stable,Stable,Stable,Stable,-0.0001147381986811,-0.0001923589370562,-0.0002536178697482,0.0007147688971599,0.0004466776328627,0.0005276865820633,0
Bahari,2024-09-01,Lamu,0.0,Stable,False,0.0,4.551808e-05,0.00011296664,Stable,Stable,Stable,Stable,Stable,Stable,-0.0001356998640403,-0.0001563863908813,-0.0001371348975226,0.0003914866640116,0.0002697492804145,0.0006195151712745,0
Bahari,2024-10-01,Lamu,0.0,Stable,False,0.0,0.00047071237,0.0002384937,Stable,Stable,Stable,Stable,Stable,Stable,-0.0003011570996022,-0.0001502921397332,-0.0002407085012237,0.0001345983830105,0.0039244307437911,0.0006574871396878,0
Bahari,2024-11-01,Lamu,0.0,Stable,False,0.0017182158,0.0001900277,0.00063142536,Stable,Stable,Stable,Stable,Stable,Stable,-0.0001573203444422,-0.0002324886474525,-0.0004060780120198,0.0033941937726922,0.0012136142060626,0.0012945122667588,0
Bahari,2024-12-01,Lamu,0.0,Stable,False,0.000294005,0.0002766954,2.463887e-05,Stable,Stable,Stable,Stable,Stable,Stable,-0.0001295328358537,-0.0002444087338517,-0.0003413096390431,0.0013598652672953,0.0003163007146213,0.0010225454170722,0
Bahari,2025-01-01,Lamu,0.0,Stable,False,4.7961134e-05,0.0,0.0,Stable,Stable,Stable,Stable,Stable,Stable,-0.0002721507276874,-0.0003512533774483,-0.0006502529751742,0.0001715944097668,0.0002722851815633,0.0003750815041712,0
Bahari,2025-02-01,Lamu,0.0,Stable,False,0.0,0.0,0.0,Stable,Stable,Stable,Stable,Stable,Stable,-0.0002128770538547,-0.0002507461889763,-0.0003674729552585,0.0001617040834389,0.0002227344441052,0.000336173173855,0
Bahari,2025-03-01,Lamu,0.0,Stable,False,0.0,0.0,0.0,Stable,Stable,Stable,Stable,Stable,Stable,-0.0004296543076634,-0.0004238067165715,-0.0005551104841288,0.0027936069061979,0.0006282252201344,0.0008813928434392,0
Bahari,2025-04-01,Lamu,0.0,Stable,False,0.0,0.0,0.0,Stable,Stable,Stable,Stable,Stable,Stable,-0.000454476098821,-0.000446967719472,-0.0047842729836702,0.0026526227477006,0.0009271586488466,0.0094108195509761,0
Bahari,2025-05-01,Lamu,0.0,Stable,False,0.00016974009,0.0,0.009168312,Stable,Stable,Stable,Stable,Stable,Stable,-0.0003359803013154,-0.0051834012148901,-0.0002624352186103,0.0006709085399052,0.0073105128016322,0.0233963412232697,0
Bahari,2025-06-01,Lamu,0.0,Stable,False,0.00027215076,0.0016339421,0.009571673,Stable,Stable,Stable,Stable,Stable,Stable,-0.0006154423113912,-0.0028108284110203,-0.0009133022336754,0.0033226537983864,0.0121975648682564,0.0244494585320353,0
Bahari,2025-07-01,Lamu,0.0,Stable,False,0.00514984,0.008947893,0.011611164,Stable,Stable,Increasing,Stable,Stable,Stable,-0.0007120111578842,-0.0014506453939247,-0.0001187765163194,0.0074428186751902,0.0198679169639944,0.0291599383577704,0
Bangale,2021-05-01,Tana river,0.0537608831296276,No Data,False,0.0446011,0.050752934,0.05802352,Stable,Stable,Stable,Stable,Stable,Stable,0.0148717963602393,0.0349394468590617,0.0364909777417779,0.0599662629887461,0.0658110566437244,0.0748042043298482,0
Bangale,2021-06-01,Tana river,0.054876172178189,Stable,False,0.060677096,0.065012105,0.060647063,Stable,Increasing,Stable,Stable,Stable,Stable,0.0442084860056638,0.0494574103504419,0.0476926790550351,0.0679142095148563,0.0751799497753381,0.0701360017061233,0
Bangale,2021-07-01,Tana river,0.0551397367550212,Stable,False,0.0663836,0.06519577,0.060627896,Increasing,Increasing,Stable,Stable,Stable,Stable,0.0475590761750936,0.0492296142503619,0.0497863009572029,0.070595496892929,0.0690417066216468,0.0651948206126689,0
Bangale,2021-08-01,Tana river,0.0554843403446539,Stable,False,0.05846956,0.06603312,0.060039945,Stable,Increasing,Stable,Stable,Stable,Stable,0.0487772528082132,0.0518443455919623,0.0504589308053255,0.0668724630028009,0.0684646908193826,0.0649842552840709,0
Bangale,2021-09-01,Tana river,0.0644621149467025,Stable,False,0.060761347,0.05646144,0.05894826,Stable,Stable,Stable,Stable,Stable,Stable,0.0484025288373231,0.052463724091649,0.0528328450396657,0.0670811843127012,0.0669658582657575,0.0647632207721471,0
Bangale,2021-10-01,Tana river,0.0768197302211787,Increasing,False,0.059516408,0.054795537,0.054521848,Decreasing,Decreasing,Decreasing,Stable,Decreasing,Decreasing,0.0487550420686602,0.0468632416799664,0.0500221241265535,0.0669571742415428,0.0630111545324325,0.0627054300159215,0
Bangale,2021-11-01,Tana river,0.0810049929820394,Stable,False,0.06358659,0.051877405,0.04928249,Decreasing,Decreasing,Decreasing,Decreasing,Decreasing,Decreasing,0.0462253488600254,0.0421455562114715,0.0474235953763127,0.0659928973764181,0.0644349537789821,0.063928747177124,0
Bangale,2021-12-01,Tana river,0.0800099166930667,Stable,False,0.054374035,0.06441637,0.06366028,Decreasing,Decreasing,Decreasing,Decreasing,Stable,Stable,0.0461414171382784,0.0541011961176991,0.0562330566346645,0.0671148743480443,0.07537746950984,0.0756261143833398,0
Bangale,2022-01-01,Tana river,0.0752960655262709,Stable,False,0.06037006,0.06712557,0.06308191,Decreasing,Stable,Decreasing,Stable,Stable,Stable,0.0548293478786945,0.059206698834896,0.0582528222352266,0.0720329731702804,0.076202443242073,0.0774878993630409,0
Bangale,2022-02-01,Tana river,0.0719891649259922,Stable,False,0.06830117,0.06770567,0.060431127,Stable,Stable,Decreasing,Stable,Stable,Stable,0.0590034272521734,0.0574050487950444,0.0552106780931353,0.0750384893268346,0.0765946913510561,0.077510618045926,0
Bangale,2022-03-01,Tana river,0.0743103158646311,Stable,False,0.06951309,0.057183202,0.058886588,Stable,Decreasing,Decreasing,Stable,Stable,Stable,0.0623787023127079,0.0546465488150715,0.0556073984131217,0.076723064482212,0.0760438978672027,0.0773547429591417,0
Bangale,2022-04-01,Tana river,0.0767256956515692,Stable,False,0.061348345,0.061610416,0.0616591,Decreasing,Decreasing,Decreasing,Stable,Stable,Stable,0.0594463558867573,0.0580546222627162,0.0559734089300036,0.0764055736362934,0.076885575056076,0.0761886272579431,0
Bangale,2022-05-01,Tana river,0.0873620486368382,Increasing,False,0.06308384,0.07396416,0.065949656,Decreasing,Decreasing,Decreasing,Decreasing,Decreasing,Decreasing,0.0591630904003977,0.0565229441970586,0.0576970612630248,0.0766171857714653,0.0746411319822073,0.0743009209632873,0
Bangale,2022-06-01,Tana river,0.0926196069144248,Stable,False,0.07500183,0.07083976,0.07813462,Decreasing,Decreasing,Decreasing,Decreasing,Decreasing,Decreasing,0.0637912761420011,0.0568367021158337,0.0591419149190187,0.0795835353434085,0.0782019086182117,0.0770566925406456,0
Bangale,2022-07-01,Tana river,0.0989487043418506,Stable,False,0.083018735,0.08134357,0.07432648,Decreasing,Decreasing,Decreasing,Decreasing,Decreasing,Decreasing,0.0702176630496978,0.0663287226110696,0.0621052896603941,0.0842773135751485,0.0819508470594882,0.0812093939632177,0
Bangale,2022-08-01,Tana river,0.1056395543110006,Stable,False,0.087975405,0.08148026,0.078069136,Decreasing,Decreasing,Decreasing,Decreasing,Decreasing,Decreasing,0.073825204372406,0.0668011017143726,0.0706975433975458,0.0921844895929098,0.0871957167983055,0.088901413232088,0
Bangale,2022-09-01,Tana river,0.1040059734800367,Stable,False,0.08640826,0.08811775,0.08816434,Decreasing,Decreasing,Decreasing,Stable,Stable,Decreasing,0.0759598176926374,0.0738359827548265,0.0702943544834852,0.0990104630589485,0.0940415453165769,0.0915068875998258,0
